stu,skill,crtRatio
1480,49,1.0
1480,106,1.0
243,84,1.0
132,72,0.0
2124,76,1.0
103,50,1.0
426,17,0.75
513,76,0.5714285714285714
2176,22,0.38095238095238093
156,0,0.45454545454545453
32,75,0.6666666666666666
1739,61,1.0
2037,61,0.3333333333333333
2876,28,0.5
2218,59,0.7407407407407407
319,113,0.0
292,67,0.8823529411764706
1016,51,0.6666666666666666
70,28,0.7333333333333333
176,51,0.75
3317,6,1.0
576,118,0.7142857142857143
857,53,1.0
2196,54,0.7142857142857143
431,76,0.9
2997,85,0.75
114,69,1.0
3161,120,1.0
140,118,0.8
3284,2,0.9090909090909091
3294,16,0.6
3296,111,0.0
87,59,1.0
220,51,0.45454545454545453
3114,118,1.0
1290,91,0.9333333333333333
303,23,0.0
651,19,1.0
260,96,0.0
1327,28,0.2631578947368421
932,91,1.0
3278,66,1.0
3255,18,1.0
201,118,0.72
482,107,0.8461538461538461
419,2,0.7407407407407407
2048,77,0.6
525,107,0.8333333333333334
166,56,0.8
2001,107,0.6666666666666666
3313,24,0.8888888888888888
3328,91,0.7777777777777778
103,87,0.625
72,54,0.9565217391304348
1988,49,1.0
142,96,0.6
257,41,0.3333333333333333
1567,79,1.0
3266,69,1.0
1706,85,0.75
2998,59,0.75
2000,54,0.5
223,73,0.5384615384615384
689,18,1.0
2940,38,0.6666666666666666
153,6,1.0
1984,22,0.9166666666666666
1789,85,0.5
2038,120,1.0
355,53,0.8333333333333334
430,15,1.0
3273,114,1.0
3273,41,1.0
2285,18,0.0
142,21,0.7142857142857143
6,95,0.8333333333333334
3309,90,0.8333333333333334
1793,85,1.0
2061,76,1.0
137,63,1.0
579,112,1.0
15,28,0.2
896,81,0.7777777777777778
451,22,0.6666666666666666
3110,73,1.0
3292,85,0.8421052631578947
2455,52,1.0
2274,91,1.0
3263,85,0.7692307692307693
601,38,0.125
492,118,0.53125
964,54,0.42857142857142855
1465,93,0.4
794,84,1.0
97,76,1.0
164,76,1.0
70,51,1.0
2146,22,0.375
2372,91,1.0
3327,44,1.0
1474,9,1.0
2794,54,1.0
4,119,1.0
3284,16,1.0
450,22,0.5555555555555556
876,4,0.42857142857142855
1263,73,1.0
104,102,1.0
3316,94,0.0
1018,107,0.6
249,71,0.75
1291,37,1.0
2056,61,1.0
3273,111,0.75
297,89,0.0
661,37,1.0
144,32,0.6153846153846154
2329,51,0.2222222222222222
3054,18,0.7777777777777778
3311,69,1.0
2044,76,0.2857142857142857
3272,15,1.0
1463,67,0.2
757,65,1.0
1634,32,0.54
565,95,0.4
2200,119,1.0
153,94,0.5454545454545454
441,87,0.25
269,16,1.0
3323,121,0.75
1999,95,0.75
3300,60,0.25
243,76,0.5
1512,79,1.0
858,81,0.6666666666666666
1473,120,0.7647058823529411
431,111,0.7142857142857143
1508,54,1.0
3283,56,0.3548387096774194
2876,4,1.0
3253,0,0.3333333333333333
2947,71,1.0
312,113,0.6
2901,49,0.9166666666666666
3288,22,0.7647058823529411
632,105,1.0
37,118,0.75
59,111,0.36666666666666664
182,66,1.0
163,44,1.0
159,114,1.0
244,73,0.4666666666666667
2300,51,1.0
439,90,0.6428571428571429
2461,2,1.0
2029,67,0.8
536,74,0.2
26,4,1.0
292,96,0.6666666666666666
778,116,0.75
227,92,0.8888888888888888
1168,67,0.0
452,90,0.625
2768,50,0.4
3327,90,0.8333333333333334
871,73,0.75
1219,66,1.0
3302,86,0.6129032258064516
147,69,1.0
302,47,0.0
108,64,0.75
760,65,1.0
1295,71,0.5
243,41,1.0
458,67,0.7
856,53,0.2
737,114,1.0
3267,86,1.0
147,37,0.8666666666666667
103,95,1.0
426,87,0.75
458,112,0.6666666666666666
600,37,1.0
1283,37,0.8888888888888888
2327,84,0.0
151,66,1.0
2325,119,0.2631578947368421
233,70,0.7083333333333334
2921,37,1.0
3107,85,1.0
253,53,0.9090909090909091
2039,99,1.0
263,110,0.625
2245,54,0.16666666666666666
413,41,0.5833333333333334
1715,24,0.75
572,15,0.5
46,88,0.0
1621,4,0.5
36,11,0.5
150,49,0.6923076923076923
938,95,0.35
248,107,0.6111111111111112
425,49,0.3684210526315789
135,0,1.0
2130,93,0.75
2229,61,1.0
3278,56,1.0
3300,17,0.875
243,107,0.75
71,99,1.0
934,29,0.9166666666666666
446,11,1.0
157,71,0.8666666666666667
827,95,0.9166666666666666
1992,37,1.0
1569,79,0.6
600,0,0.0
3313,85,0.7368421052631579
168,113,0.8
3255,2,0.8
3266,80,1.0
41,71,0.25
2037,108,0.8333333333333334
3323,61,0.6363636363636364
459,96,0.4
3262,90,1.0
2322,79,0.2
176,24,1.0
3239,29,1.0
2038,38,1.0
1408,113,0.0
729,86,0.42424242424242425
163,0,0.5384615384615384
81,22,0.375
2056,53,0.5
1513,28,0.8181818181818182
2295,15,0.0
334,91,0.6
38,118,0.7222222222222222
1577,48,0.0
3326,17,0.6923076923076923
1205,3,0.6666666666666666
3272,7,0.0
2061,18,1.0
909,67,0.0
236,29,0.7
2026,33,1.0
441,79,1.0
279,79,0.875
428,37,0.8461538461538461
2056,111,0.5384615384615384
1408,5,0.42857142857142855
3257,99,0.6666666666666666
3277,96,1.0
3304,71,0.6470588235294118
2316,32,0.1
42,37,0.75
98,79,0.7368421052631579
3328,56,1.0
258,65,1.0
336,6,0.5
242,22,0.5
2931,15,1.0
362,118,0.8148148148148148
570,62,0.7
3307,111,1.0
2796,120,0.2
182,99,0.6666666666666666
1770,28,0.8235294117647058
179,96,0.5714285714285714
2195,28,0.5714285714285714
3316,16,0.5
330,49,0.0
2025,38,0.3333333333333333
2056,119,1.0
1180,59,0.5714285714285714
495,118,0.9090909090909091
1813,119,0.75
919,84,1.0
24,64,0.3125
267,121,0.5714285714285714
357,68,0.0
256,71,0.6
853,51,0.45454545454545453
1267,59,0.7142857142857143
459,69,1.0
2708,119,0.0
8,95,0.7777777777777778
2010,91,0.4
151,74,0.75
1190,22,0.75
468,62,0.0
246,60,0.42857142857142855
315,0,0.3333333333333333
364,53,0.375
257,6,1.0
2339,16,0.0
412,67,0.0
69,54,1.0
159,111,1.0
140,51,1.0
1095,4,1.0
236,112,1.0
58,4,0.0
419,33,0.5652173913043478
3260,103,1.0
284,117,1.0
2117,66,1.0
2356,86,0.0
3104,118,1.0
2985,28,1.0
41,84,0.7894736842105263
363,85,0.9
3270,22,0.7777777777777778
30,114,1.0
705,38,0.0
2355,79,1.0
1247,28,0.47058823529411764
1553,0,1.0
2990,50,0.0
446,3,0.0
64,28,1.0
151,111,1.0
2043,119,1.0
903,95,0.8125
1322,72,0.8064516129032258
214,85,0.2727272727272727
14,76,1.0
263,48,0.5
3317,73,1.0
1511,116,0.18181818181818182
3001,95,0.0
576,91,0.0
1770,76,1.0
325,112,0.18181818181818182
1502,117,0.0
2361,4,0.0
3326,94,0.75
876,95,0.0
330,62,0.42857142857142855
162,59,1.0
330,18,0.0
246,99,0.5
236,50,0.625
1462,86,0.5789473684210527
971,51,0.8333333333333334
1252,95,0.625
438,58,0.6666666666666666
3260,22,0.9090909090909091
3305,74,1.0
425,59,0.8157894736842105
3259,32,1.0
3329,74,0.8888888888888888
169,119,1.0
1821,79,1.0
146,66,1.0
230,109,0.0
52,73,1.0
2050,67,1.0
1463,81,0.7692307692307693
867,73,0.38461538461538464
1486,50,0.6666666666666666
1992,88,1.0
2708,84,0.0
456,88,0.85
3286,95,1.0
3272,107,0.21739130434782608
2199,95,0.8
51,72,0.25
196,68,1.0
2337,18,0.8333333333333334
2031,2,0.6
341,89,0.25
938,67,0.0
2339,79,0.0
2077,54,1.0
153,81,1.0
247,69,0.75
1547,38,0.875
194,53,0.2727272727272727
572,84,1.0
1621,95,1.0
246,33,1.0
1714,47,0.0
428,116,0.8666666666666667
3270,121,1.0
965,22,0.875
109,79,1.0
2046,85,1.0
464,54,1.0
24,120,1.0
108,47,0.5
621,16,0.0
169,53,0.75
401,79,0.8529411764705882
3281,84,1.0
146,0,0.5
51,59,0.6111111111111112
3253,120,0.36363636363636365
47,51,0.4666666666666667
1240,81,1.0
1685,85,0.75
808,112,0.6666666666666666
3254,91,1.0
704,37,1.0
1054,28,0.43243243243243246
258,44,1.0
1456,62,0.0
587,22,1.0
3276,41,0.0
290,38,0.25
1703,61,1.0
1316,116,0.5
8,22,1.0
135,24,0.8888888888888888
3327,19,1.0
460,29,0.7777777777777778
1367,85,0.2222222222222222
3288,69,1.0
3288,30,1.0
3319,28,0.8709677419354839
2338,18,0.625
152,16,1.0
317,91,0.75
2401,18,0.8571428571428571
1333,118,0.875
3257,21,0.5555555555555556
965,84,1.0
3315,48,1.0
2046,37,0.8888888888888888
1991,38,1.0
832,22,1.0
1619,56,0.125
3269,116,0.9166666666666666
3292,72,0.7916666666666666
1467,9,0.0
156,23,1.0
502,62,1.0
3287,2,0.75
3318,2,0.9166666666666666
1485,81,1.0
2137,84,1.0
51,103,0.0
263,96,0.3333333333333333
874,107,0.6666666666666666
439,73,0.95
3024,59,1.0
1498,64,0.3
3271,64,0.5
3279,49,0.4666666666666667
2461,85,1.0
2006,97,1.0
1473,25,1.0
425,91,0.8888888888888888
2861,74,1.0
3303,62,1.0
236,28,0.5735294117647058
1131,28,0.7692307692307693
2579,18,0.625
2925,108,0.875
749,29,1.0
123,44,1.0
2121,54,1.0
3260,114,1.0
1485,20,0.14285714285714285
2973,22,0.75
429,37,0.0
2600,65,0.6666666666666666
3305,66,0.75
2006,85,0.7777777777777778
830,95,0.9166666666666666
937,85,0.38461538461538464
452,73,0.9
261,28,0.6551724137931034
3314,81,1.0
85,64,0.3333333333333333
428,1,1.0
2177,53,0.25
1990,99,1.0
3310,112,1.0
817,51,0.4166666666666667
3287,92,1.0
268,93,0.7368421052631579
1759,61,1.0
30,76,0.9583333333333334
1456,27,0.0
3270,50,0.6
2476,13,1.0
166,90,0.8333333333333334
3286,64,0.7272727272727273
215,53,0.5714285714285714
166,21,0.4642857142857143
2895,50,1.0
426,111,0.8
173,120,0.75
2210,95,0.7142857142857143
1507,121,0.3333333333333333
17,4,0.6666666666666666
150,53,0.875
1367,3,1.0
3275,44,1.0
2917,76,0.0
3323,33,0.7777777777777778
3323,120,0.9
1534,18,1.0
3264,94,0.75
2008,91,1.0
3166,120,0.0
3325,38,1.0
1310,84,0.0
400,119,1.0
233,109,0.6
2766,95,1.0
3282,85,1.0
748,59,1.0
3259,53,1.0
254,120,0.8461538461538461
702,37,1.0
1,4,0.5
459,118,0.8
166,73,1.0
334,0,0.375
184,121,0.3076923076923077
3328,22,0.9
565,59,1.0
427,66,1.0
869,62,1.0
1992,18,1.0
84,34,0.0
3012,4,0.75
447,96,0.8
22,27,0.9090909090909091
267,65,1.0
1580,0,0.0
256,86,0.3392857142857143
2099,54,0.0
425,118,0.8888888888888888
259,59,0.56
68,32,0.75
598,33,0.2631578947368421
830,29,1.0
94,62,0.3333333333333333
3308,3,0.6
362,96,0.46153846153846156
697,18,1.0
2711,28,1.0
2,96,0.75
2601,40,1.0
2850,93,0.75
1368,97,0.0
154,62,0.6
157,63,1.0
2159,67,0.0
3282,56,0.0
296,73,0.25
2459,52,1.0
809,38,0.0
112,91,0.5
1463,50,0.38461538461538464
328,15,1.0
1077,73,0.8888888888888888
2410,5,0.5
2081,118,0.8181818181818182
185,51,0.4782608695652174
2293,18,0.0
2344,93,0.75
3278,80,0.6666666666666666
2605,64,1.0
2320,118,0.4
267,3,0.0
1471,22,1.0
1267,118,1.0
292,63,0.5882352941176471
2949,71,0.7272727272727273
3320,30,0.75
161,49,0.3157894736842105
3297,93,0.875
967,79,0.8
2000,74,0.8
2366,119,0.6666666666666666
1315,73,0.8571428571428571
3292,47,1.0
3198,52,1.0
964,45,0.0
2807,93,0.5
621,59,1.0
1990,107,0.75
3291,86,0.875
2410,120,1.0
3275,121,0.8
2008,5,0.8333333333333334
253,76,0.7142857142857143
145,13,0.5
156,90,0.8333333333333334
18,62,0.2727272727272727
51,33,0.0
3257,92,1.0
2919,37,0.8571428571428571
96,4,1.0
3308,76,0.625
2794,96,0.2
329,62,0.5333333333333333
1614,85,0.6
2029,18,1.0
2907,49,1.0
1473,71,1.0
1121,108,0.75
860,29,0.8571428571428571
139,6,0.5
456,2,0.75
2121,76,1.0
185,73,0.6666666666666666
2271,84,0.2857142857142857
167,53,1.0
147,95,0.9
268,80,0.5454545454545454
29,62,0.8
296,102,0.0
3314,23,1.0
1060,118,1.0
194,118,0.6491228070175439
428,75,1.0
1990,86,1.0
156,60,0.25
350,85,0.7
847,120,1.0
1121,28,0.4393939393939394
2137,111,0.0
574,11,1.0
3257,121,0.75
94,105,0.6666666666666666
161,121,0.5333333333333333
1465,24,1.0
741,28,1.0
258,71,0.8333333333333334
256,119,1.0
2376,54,0.8
2580,49,0.6666666666666666
439,7,1.0
3305,117,1.0
3302,1,1.0
36,76,0.8095238095238095
26,32,0.5192307692307693
122,112,1.0
1989,27,0.9130434782608695
1239,18,0.8333333333333334
166,23,1.0
262,63,0.5714285714285714
1037,67,0.0
56,87,1.0
2344,91,0.6666666666666666
33,4,1.0
272,116,0.0
2890,18,1.0
575,4,0.7368421052631579
664,49,0.5909090909090909
2699,116,0.0
1217,112,0.0
3309,110,1.0
1640,71,0.5
2070,118,0.5294117647058824
253,28,0.631578947368421
3305,32,0.6428571428571429
3325,28,0.9565217391304348
1785,61,1.0
199,118,0.7380952380952381
1249,81,1.0
2292,116,0.0
3263,79,1.0
2001,97,0.5
1465,53,0.0
3308,113,0.25
1293,85,1.0
1569,28,0.24242424242424243
3266,50,0.5714285714285714
2570,28,0.6
231,73,0.42857142857142855
454,91,1.0
1496,62,0.6666666666666666
871,117,0.6666666666666666
2080,119,0.0
2920,88,0.8333333333333334
3297,69,1.0
3257,71,0.8888888888888888
1282,28,0.5
834,81,1.0
2225,54,1.0
2597,74,0.6666666666666666
2942,54,0.6666666666666666
3286,49,0.2857142857142857
3269,4,0.75
1545,38,0.4
3304,52,1.0
1498,28,0.45
66,67,0.0
669,38,0.5
163,59,0.7
1595,79,0.5
835,22,0.9047619047619048
2777,93,0.0
1443,28,0.0
2567,112,0.8333333333333334
2673,22,0.0
32,69,1.0
946,120,0.9
2007,119,1.0
3308,51,1.0
5,95,1.0
3308,84,1.0
401,119,0.6923076923076923
3285,0,1.0
3265,65,1.0
1475,81,0.2857142857142857
3262,45,1.0
847,91,0.8571428571428571
2325,4,0.0
1,99,0.6666666666666666
3264,37,0.8125
2363,76,0.5555555555555556
1319,28,0.05
946,27,1.0
12,66,1.0
3296,59,1.0
1459,91,1.0
1506,45,0.2222222222222222
161,116,0.7272727272727273
3269,66,1.0
503,118,0.5192307692307693
160,45,1.0
160,118,1.0
854,73,0.5714285714285714
1111,95,1.0
3318,91,0.8421052631578947
3319,68,1.0
60,45,0.6
2739,64,0.2
1466,118,1.0
1018,59,0.625
441,51,0.7857142857142857
1623,28,0.0
541,33,0.0
1122,112,1.0
858,4,0.2
3285,37,0.8125
148,17,0.7777777777777778
448,81,1.0
742,18,0.8333333333333334
146,72,0.7777777777777778
2645,74,0.0
2006,50,1.0
3129,95,0.75
3284,65,1.0
1198,22,0.75
2478,64,0.7333333333333333
991,0,0.4
1243,73,1.0
171,6,1.0
256,59,0.7222222222222222
3269,39,0.0
439,37,0.8780487804878049
485,108,0.8333333333333334
428,54,1.0
244,112,1.0
292,117,1.0
2035,120,0.5
3315,38,0.6363636363636364
1072,84,0.0
1486,74,0.5
3319,41,0.625
155,68,1.0
149,45,0.5555555555555556
284,67,0.5714285714285714
2650,4,0.0
199,67,0.2631578947368421
455,11,1.0
154,79,0.5
106,115,0.6666666666666666
228,64,0.5945945945945946
268,91,0.8235294117647058
1066,67,0.0
182,51,1.0
769,37,1.0
3266,67,0.6666666666666666
2164,22,0.0
1469,54,1.0
161,84,0.75
3302,79,1.0
255,59,1.0
247,45,0.6
2055,27,0.896551724137931
2928,37,0.9
99,30,1.0
182,45,0.10526315789473684
1583,48,0.0
593,118,0.03571428571428571
1550,79,0.7142857142857143
677,37,0.8333333333333334
3004,29,1.0
182,74,0.3333333333333333
569,5,1.0
2035,85,1.0
764,38,0.6666666666666666
272,62,0.0
447,112,1.0
546,48,1.0
2176,120,0.0
243,24,1.0
917,91,1.0
1521,96,0.0
1498,21,0.5
38,16,0.75
286,56,0.6666666666666666
3263,1,1.0
1516,65,0.8
780,116,1.0
858,120,0.0
2081,29,1.0
154,13,1.0
228,80,0.5
902,116,0.0
2134,54,0.2857142857142857
298,119,0.3333333333333333
2000,15,1.0
266,121,0.75
185,22,0.7857142857142857
147,45,0.8333333333333334
924,62,1.0
227,81,1.0
2132,22,0.8
275,76,1.0
443,21,0.0
184,66,1.0
243,0,0.5333333333333333
875,118,0.75
2005,63,0.75
3304,22,0.5833333333333334
3278,118,0.9090909090909091
2085,54,1.0
161,113,1.0
3326,85,0.9
138,79,1.0
283,73,0.625
1755,85,0.75
438,99,1.0
1148,38,0.0
3267,114,0.6666666666666666
143,63,0.75
2297,28,0.0
2910,4,0.0
3321,53,0.8571428571428571
3329,119,1.0
1173,85,0.6363636363636364
2364,91,0.75
2284,54,0.425
3319,76,0.75
3298,118,0.8
165,18,1.0
226,51,0.7142857142857143
32,15,1.0
3312,39,1.0
3308,30,1.0
2240,95,1.0
154,96,0.5
2408,118,0.5
3285,29,1.0
751,51,1.0
289,89,1.0
17,105,0.0
3211,119,0.49333333333333335
3129,87,1.0
3199,52,0.7083333333333334
163,119,0.6666666666666666
989,18,1.0
1600,118,0.6923076923076923
2015,64,1.0
2027,61,0.42857142857142855
935,84,0.8
249,110,1.0
245,119,1.0
3273,54,1.0
2597,28,0.5555555555555556
2356,116,0.2857142857142857
1576,28,0.8571428571428571
2642,18,0.6666666666666666
426,77,0.8
1651,108,1.0
415,41,0.5
137,4,1.0
137,99,1.0
2755,62,0.0
3292,84,0.6470588235294118
650,37,1.0
3323,16,1.0
1531,26,0.0
3257,47,1.0
1057,53,0.7272727272727273
70,119,1.0
1520,76,1.0
2142,84,0.5
1248,28,0.5625
182,59,0.5
29,29,0.7777777777777778
59,71,0.0
662,96,0.5
2005,18,0.5
184,44,0.6666666666666666
140,95,0.6842105263157895
415,118,0.35714285714285715
2938,28,0.5789473684210527
1291,62,1.0
77,92,1.0
99,22,0.75
305,28,0.7142857142857143
428,120,1.0
3292,1,0.6666666666666666
1616,24,0.8333333333333334
3268,114,1.0
292,15,1.0
2910,33,0.0
734,59,1.0
198,68,1.0
269,76,1.0
1481,70,0.7692307692307693
3016,2,1.0
155,41,1.0
482,91,1.0
2754,99,0.0
2292,38,1.0
2101,76,0.0
3318,16,1.0
3295,44,1.0
3295,71,1.0
3256,17,1.0
27,67,0.5
2358,119,0.0
1053,13,0.0
928,47,0.25
2067,74,1.0
2842,74,0.0
3284,30,0.625
1263,87,0.75
2903,18,1.0
2954,38,1.0
3302,114,1.0
236,65,1.0
3316,17,0.7
303,112,1.0
506,85,0.6
1826,71,1.0
2424,80,1.0
2262,76,0.0
851,99,0.0
3272,110,0.625
576,61,0.6
828,22,0.9375
292,34,0.0
1480,15,1.0
2261,91,0.6666666666666666
3313,15,1.0
1476,54,1.0
1989,114,1.0
1989,41,1.0
3314,28,0.8928571428571429
3281,45,0.5454545454545454
30,5,0.7857142857142857
182,93,0.6923076923076923
177,29,1.0
426,19,0.5
939,120,0.0
3295,1,0.5
309,0,0.0
2307,22,0.0
159,32,0.8333333333333334
458,93,1.0
37,112,1.0
429,73,0.8888888888888888
2000,73,1.0
3317,56,1.0
1640,74,0.4
508,51,1.0
2257,91,0.5
2392,76,1.0
262,4,0.8
2792,87,1.0
260,102,0.0
254,52,1.0
970,119,0.6666666666666666
231,24,1.0
573,50,0.7777777777777778
3255,16,1.0
598,41,0.2962962962962963
611,50,1.0
772,37,1.0
243,47,0.5
827,81,0.875
2467,52,1.0
3328,17,0.75
438,84,0.7777777777777778
103,85,0.5625
426,81,1.0
2688,76,0.0
250,26,0.16666666666666666
1507,119,0.5
3262,30,1.0
286,19,1.0
2362,54,0.0
425,80,0.625
1053,80,0.0
2057,85,1.0
245,72,0.7916666666666666
1055,51,0.37142857142857144
895,84,1.0
573,95,0.6428571428571429
1001,51,0.0
3111,51,0.0
109,30,1.0
1481,74,0.0
2775,50,0.75
1154,67,0.6666666666666666
231,61,0.0
3262,28,0.8205128205128205
2045,73,1.0
973,97,1.0
2971,87,1.0
269,84,0.875
259,33,0.75
1999,120,1.0
482,67,0.0
1026,64,1.0
3258,53,0.6666666666666666
449,97,0.75
723,3,1.0
2721,9,1.0
3322,73,0.5
258,29,1.0
2698,119,1.0
1142,2,1.0
512,93,0.875
3289,111,0.5
2355,91,0.2
139,49,0.5882352941176471
3254,60,0.6666666666666666
863,59,0.4583333333333333
145,17,0.7777777777777778
331,118,1.0
399,91,0.6666666666666666
1337,28,0.4166666666666667
2474,64,0.125
1076,120,0.4
265,17,1.0
1827,15,1.0
152,65,1.0
236,73,0.75
418,2,0.5555555555555556
515,61,0.5714285714285714
2473,65,1.0
2037,18,1.0
2942,74,0.8571428571428571
3324,84,0.7333333333333333
248,62,1.0
2846,93,1.0
1286,93,0.0
3014,4,0.0
1638,15,0.0
108,99,1.0
500,28,0.6
414,38,0.0
2003,59,0.9285714285714286
0,90,0.38461538461538464
3322,23,1.0
436,91,1.0
629,105,0.5
878,4,1.0
1998,86,1.0
252,69,1.0
2643,18,0.6
2921,74,0.75
458,85,0.625
47,31,0.75
448,32,0.0
138,45,0.8571428571428571
257,90,1.0
967,84,0.75
177,91,0.6666666666666666
445,97,0.7777777777777778
2781,28,0.875
854,107,0.0
159,112,1.0
2067,95,1.0
1515,111,1.0
757,93,0.6
1474,81,0.7777777777777778
23,120,1.0
508,59,0.0
330,59,1.0
3306,110,1.0
3283,118,1.0
2402,72,0.75
252,17,0.7
2062,41,0.5
2981,28,0.7
3294,76,0.7142857142857143
452,88,0.875
1491,112,0.0
264,119,1.0
353,67,0.4
2218,71,0.8333333333333334
528,28,0.0
621,22,0.8333333333333334
248,0,0.25
497,4,1.0
505,67,0.8333333333333334
597,2,0.5882352941176471
302,41,0.0
169,94,0.0
1303,22,0.5833333333333334
1821,38,0.25
1989,111,1.0
439,112,0.6666666666666666
3267,15,1.0
103,93,1.0
3311,97,0.7083333333333334
151,64,1.0
364,51,1.0
497,28,0.6
1477,71,0.3333333333333333
2113,91,0.0
1405,67,0.6
2636,91,0.5
2804,50,1.0
3300,33,0.8571428571428571
92,4,0.0
2930,108,0.0
2046,27,0.9583333333333334
744,29,1.0
2042,99,0.0
1525,116,0.0
185,66,1.0
154,95,0.8181818181818182
2199,76,1.0
162,119,1.0
1211,112,1.0
87,99,1.0
150,74,0.6666666666666666
135,6,1.0
1565,28,0.7272727272727273
325,66,1.0
2139,22,1.0
1513,4,0.5
3259,100,1.0
3292,63,0.42857142857142855
2350,118,0.2857142857142857
3310,60,0.25
2259,84,0.5454545454545454
2163,59,0.46153846153846156
165,69,1.0
766,13,0.0
390,2,0.8235294117647058
363,118,0.9047619047619048
1346,86,0.6
426,76,1.0
522,62,1.0
600,62,0.5
51,73,0.7142857142857143
1004,67,0.0
2062,29,0.8571428571428571
2957,50,0.4
1768,85,0.6
3262,84,1.0
286,6,1.0
3273,64,0.65
105,99,1.0
2909,50,0.6
2339,51,0.125
1560,48,0.0
2150,54,0.45454545454545453
1108,4,1.0
1543,48,0.0
989,37,1.0
970,73,1.0
36,44,1.0
2375,119,0.8
2267,62,1.0
3316,51,1.0
688,37,0.0
152,121,0.5
1589,87,0.42857142857142855
935,67,0.6
407,91,1.0
452,120,0.7272727272727273
58,37,0.0
2895,18,0.8333333333333334
425,110,0.3333333333333333
3329,85,0.8
2026,88,1.0
269,26,0.0
1999,85,1.0
3300,81,1.0
1139,53,0.3333333333333333
1633,18,0.8
3041,18,0.1111111111111111
458,99,0.8571428571428571
301,84,1.0
1518,120,0.0
283,68,0.6
446,32,0.75
164,4,1.0
1119,47,1.0
2168,95,0.7
2443,76,1.0
2010,58,1.0
3254,81,0.7857142857142857
354,68,1.0
1306,79,0.75
150,93,0.8571428571428571
263,19,0.0
425,11,1.0
2954,37,0.8571428571428571
241,50,1.0
331,27,1.0
623,99,0.42857142857142855
152,84,1.0
2864,50,0.2
1733,85,1.0
258,118,0.8571428571428571
3283,110,0.75
2163,67,0.35714285714285715
2569,18,1.0
1306,51,0.6
27,51,0.6666666666666666
443,22,0.8888888888888888
335,40,1.0
670,74,0.0
1551,93,0.8333333333333334
1638,85,0.0
3292,99,0.6666666666666666
30,17,0.0
171,47,0.7142857142857143
418,74,0.0
85,22,1.0
160,1,0.6666666666666666
2410,73,1.0
136,50,1.0
204,68,0.5714285714285714
391,59,0.0
2041,58,0.7
2457,121,1.0
436,54,1.0
258,38,0.5
3309,32,0.7333333333333333
3299,18,1.0
600,91,0.5
1045,91,1.0
2941,38,0.0
3298,28,0.7142857142857143
2855,74,0.6666666666666666
3299,77,1.0
926,84,1.0
3253,84,1.0
2930,15,1.0
1357,99,0.0
101,105,0.5
2099,95,0.0
236,118,1.0
58,6,0.0
829,88,0.8571428571428571
2399,91,0.0
512,85,0.5555555555555556
3288,80,0.6
618,113,0.6
515,96,0.0
1153,61,0.3333333333333333
2587,67,1.0
964,81,1.0
145,92,0.8
1465,86,0.8333333333333334
3287,24,1.0
385,119,1.0
399,119,0.64
733,59,1.0
1274,118,0.9411764705882353
185,4,0.8333333333333334
1462,38,0.0
994,114,1.0
1865,97,0.0
459,16,0.7142857142857143
2858,74,0.8888888888888888
18,119,1.0
283,47,0.5714285714285714
163,1,0.0
3302,61,0.6
1756,54,0.2857142857142857
1119,64,0.6666666666666666
139,114,1.0
1256,79,0.75
1621,56,0.8
439,118,0.7222222222222222
810,45,0.0
2460,80,1.0
270,85,0.2222222222222222
180,37,0.625
3305,68,1.0
292,4,0.7
57,61,0.5
254,64,0.7692307692307693
1936,22,0.8571428571428571
1,88,0.0
169,113,1.0
334,68,0.75
456,118,0.8888888888888888
3023,22,1.0
3278,96,0.5714285714285714
146,68,1.0
168,116,0.7692307692307693
2607,65,0.3333333333333333
2444,54,1.0
1992,86,1.0
1552,79,1.0
916,76,1.0
2969,85,0.75
887,22,0.125
1293,100,1.0
2339,77,0.0
2940,37,1.0
3288,1,0.75
480,77,1.0
3294,84,0.75
318,6,0.0
2384,119,1.0
453,87,1.0
3314,97,0.8260869565217391
3329,111,0.5714285714285714
1996,77,1.0
1292,85,0.65
2056,77,0.75
2401,53,0.7142857142857143
157,84,1.0
268,0,0.2222222222222222
2031,15,0.8
3275,0,0.42857142857142855
1293,73,0.3333333333333333
1124,90,0.75
146,2,0.8125
3277,15,1.0
2563,19,0.25
3254,69,1.0
281,107,1.0
3328,96,1.0
795,51,0.8888888888888888
168,23,1.0
74,92,1.0
735,28,0.6470588235294118
1123,91,1.0
1462,67,0.25
2931,71,1.0
816,87,0.0
2628,18,0.8333333333333334
267,71,0.75
2007,38,1.0
1084,118,0.8
243,37,0.6111111111111112
595,118,0.1111111111111111
2945,71,0.75
2349,37,0.14285714285714285
3050,18,0.7
168,63,0.6
3301,91,0.8888888888888888
1290,71,0.0
758,73,1.0
2448,54,0.9090909090909091
34,93,0.5
3304,96,0.75
85,76,1.0
334,97,0.5
156,21,1.0
3287,0,0.5
3288,45,0.7
136,76,1.0
2477,117,1.0
39,38,1.0
171,4,0.5454545454545454
3321,2,0.75
496,119,0.7777777777777778
430,24,0.8333333333333334
1189,112,1.0
2394,65,1.0
3326,90,0.6666666666666666
1054,119,0.44
149,91,0.9
2006,99,1.0
3326,80,1.0
3270,71,0.7142857142857143
2702,118,0.0
